id,en,ja,pos,theme,level,is_frequent
607,nervous,緊張している,adjective,adj_emotion,toeic600,0
608,pleased,喜んで,adjective,adj_emotion,toeic600,0
609,worried,心配している,adjective,adj_emotion,toeic600,1
610,absent,不在の,adjective,adj_quality,toeic600,0
611,active,積極的な,adjective,adj_quality,toeic600,0
612,adjacent,隣接している,adjective,adj_quality,toeic600,0
613,alternative,代わりの,adjective,adj_quality,toeic600,0
614,amusing,面白い,adjective,adj_quality,toeic600,0
615,annual,毎年の,adjective,adj_quality,toeic600,0
616,attractive,魅力的な,adjective,adj_quality,toeic600,0
617,automatic,自動的な,adjective,adj_quality,toeic600,0
618,available,利用できる,adjective,adj_quality,toeic600,0
619,awake,起きている,adjective,adj_quality,toeic600,0
620,aware,気づいている,adjective,adj_quality,toeic600,0
621,bitter,苦い,adjective,adj_quality,toeic600,0
622,blank,空白の,adjective,adj_quality,toeic600,0
623,boring,退屈な,adjective,adj_quality,toeic600,0
624,bright,明るい,adjective,adj_quality,toeic600,0
625,childproof,子供の誤操作を防ぐ,adjective,adj_quality,toeic600,0
626,common,一般的な,adjective,adj_quality,toeic600,1
627,complex,複雑な,adjective,adj_quality,toeic600,0
628,concerned,懸念している,adjective,adj_quality,toeic600,0
629,confidential,秘密の,adjective,adj_quality,toeic600,0
630,consecutive,連続した,adjective,adj_quality,toeic600,0
631,convenient,都合のよい,adjective,adj_quality,toeic600,1
632,correct,正しい,adjective,adj_quality,toeic600,0
633,creative,創造的な,adjective,adj_quality,toeic600,0
634,crowded,混雑した,adjective,adj_quality,toeic600,0
635,current,現在の,adjective,adj_quality,toeic600,0
636,demanding,きつい,adjective,adj_quality,toeic600,0
637,developed,先進国の,adjective,adj_quality,toeic600,0
638,developing,発展途上の,adjective,adj_quality,toeic600,0
639,due,支払期限に達している,adjective,adj_quality,toeic600,0
640,economic,経済の,adjective,adj_quality,toeic600,0
641,effective,効果的な,adjective,adj_quality,toeic600,0
642,electric,電気の,adjective,adj_quality,toeic600,0
643,electrical,電気の,adjective,adj_quality,toeic600,0
644,electronic,電子的な,adjective,adj_quality,toeic600,0
645,emotional,感情のこもった,adjective,adj_quality,toeic600,0
646,enjoyable,楽しい,adjective,adj_quality,toeic600,0
647,exact,正確な,adjective,adj_quality,toeic600,0
648,exciting,刺激的な,adjective,adj_quality,toeic600,1
649,existing,既存の,adjective,adj_quality,toeic600,0
650,experienced,経験豊富な,adjective,adj_quality,toeic600,0
651,fake,偽の,adjective,adj_quality,toeic600,0
652,familiar,聞き覚えのある,adjective,adj_quality,toeic600,0
653,favorite,お気に入りの,adjective,adj_quality,toeic600,1
654,female,女性の,adjective,adj_quality,toeic600,0
655,final,最後の,adjective,adj_quality,toeic600,1
656,financial,財務の,adjective,adj_quality,toeic600,0
657,fluent,流暢な,adjective,adj_quality,toeic600,0
658,following,次の,adjective,adj_quality,toeic600,0
659,formal,正式な,adjective,adj_quality,toeic600,0
660,fortunate,幸運な,adjective,adj_quality,toeic600,0
661,free,無料の,adjective,adj_quality,toeic600,0
662,fried,油で揚げた,adjective,adj_quality,toeic600,0
663,further,それ以上の,adjective,adj_quality,toeic600,1
664,general,全般的な,adjective,adj_quality,toeic600,0
665,growing,増加している,adjective,adj_quality,toeic600,0
666,historic,歴史上重要な,adjective,adj_quality,toeic600,0
667,historical,歴史的な,adjective,adj_quality,toeic600,0
668,ideal,理想的な,adjective,adj_quality,toeic600,0
669,immediate,即座の,adjective,adj_quality,toeic600,0
670,increasing,増えている,adjective,adj_quality,toeic600,0
671,individual,個々の,adjective,adj_quality,toeic600,0
672,industrial,工業の,adjective,adj_quality,toeic600,0
673,intelligent,頭のよい,adjective,adj_quality,toeic600,0
674,intensive,集中的な,adjective,adj_quality,toeic600,0
675,interior,内側の,adjective,adj_quality,toeic600,0
676,latest,最新の,adjective,adj_quality,toeic600,0
677,lazy,怠惰な,adjective,adj_quality,toeic600,0
678,leading,主要な,adjective,adj_quality,toeic600,0
679,liquid,液体の,adjective,adj_quality,toeic600,0
680,located,位置している,adjective,adj_quality,toeic600,0
681,loud,うるさい,adjective,adj_quality,toeic600,0
682,major,主要な,adjective,adj_quality,toeic600,1
683,mathematical,数学の,adjective,adj_quality,toeic600,0
684,mental,精神的な,adjective,adj_quality,toeic600,0
685,mild,穏やかな,adjective,adj_quality,toeic600,0
686,modern,近代的な,adjective,adj_quality,toeic600,0
687,monthly,月刊の,adjective,adj_quality,toeic600,1
688,nearby,すぐ近くの,adjective,adj_quality,toeic600,1
689,necessary,必要な,adjective,adj_quality,toeic600,0
690,needed,必要な,adjective,adj_quality,toeic600,0
691,opposite,反対側の,adjective,adj_quality,toeic600,0
692,original,原本の,adjective,adj_quality,toeic600,0
693,outdoor,屋外の,adjective,adj_quality,toeic600,0
694,past,過去の,adjective,adj_quality,toeic600,0
695,patient,辛抱強い,adjective,adj_quality,toeic600,1
696,personal,個人的な,adjective,adj_quality,toeic600,1
697,physical,身体的な,adjective,adj_quality,toeic600,0
698,plastic,プラスチック製の,adjective,adj_quality,toeic600,0
699,polite,礼儀正しい,adjective,adj_quality,toeic600,0
700,political,政治の,adjective,adj_quality,toeic600,0
701,positive,肯定的な,adjective,adj_quality,toeic600,0
702,practical,現実的な,adjective,adj_quality,toeic600,0
703,previous,以前の,adjective,adj_quality,toeic600,0
704,private,民間の,adjective,adj_quality,toeic600,0
705,professional,プロの,adjective,adj_quality,toeic600,0
706,rare,まれな,adjective,adj_quality,toeic600,0
707,reasonable,理にかなった,adjective,adj_quality,toeic600,0
708,regular,通常の,adjective,adj_quality,toeic600,0
709,relevant,関係のある,adjective,adj_quality,toeic600,0
710,satisfying,満足のいく,adjective,adj_quality,toeic600,0
711,senior,上級の,adjective,adj_quality,toeic600,0
712,sensitive,デリケートな,adjective,adj_quality,toeic600,0
713,similar,同じような,adjective,adj_quality,toeic600,1
714,single,1人用の,adjective,adj_quality,toeic600,0
715,strict,厳しい,adjective,adj_quality,toeic600,0
716,successful,成功した,adjective,adj_quality,toeic600,0
717,suggested,提案された,adjective,adj_quality,toeic600,0
718,surprising,驚くべき,adjective,adj_quality,toeic600,1
719,technical,技術的な,adjective,adj_quality,toeic600,0
720,traditional,伝統的な,adjective,adj_quality,toeic600,0
721,tragic,悲劇的な,adjective,adj_quality,toeic600,0
722,typical,典型的な,adjective,adj_quality,toeic600,0
723,underground,地下の,adjective,adj_quality,toeic600,0
724,upcoming,今度の,adjective,adj_quality,toeic600,1
725,vegetarian,菜食の,adjective,adj_quality,toeic600,0
726,visible,目に見える,adjective,adj_quality,toeic600,0
727,wake-up,目覚まし用の,adjective,adj_quality,toeic600,0
728,waterproof,防水加工された,adjective,adj_quality,toeic600,0
729,wealthy,富裕な,adjective,adj_quality,toeic600,0
730,willing,〜する意思がある,adjective,adj_quality,toeic600,0
731,wrong,間違った,adjective,adj_quality,toeic600,0
732,additional,追加の,adjective,adj_quantity,toeic600,0
733,extra,追加の,adjective,adj_quantity,toeic600,1
734,full-time,常勤の,adjective,adj_quantity,toeic600,0
735,minimum,最小,adjective,adj_quantity,toeic600,0
736,spare,予備の,adjective,adj_quantity,toeic600,0
737,sufficient,十分な,adjective,adj_quantity,toeic600,0
738,various,さまざまな,adjective,adj_quantity,toeic600,0
739,broad,広い,adjective,adj_size,toeic600,1
740,flat,空気の抜けた,adjective,adj_size,toeic600,0
741,huge,巨大な,adjective,adj_size,toeic600,0
742,square,正方形の,adjective,adj_size,toeic600,0
743,tiny,とても小さい,adjective,adj_size,toeic600,0
744,global,世界的な,adjective,adj_nationality,toeic600,0
745,national,全国的な,adjective,adj_nationality,toeic600,1
746,overseas,海外の,adjective,adj_nationality,toeic600,0
747,along,～に沿って,preposition,preposition,toeic600,0
748,between,～の間に,preposition,preposition,toeic600,0
749,under,～の下に,preposition,preposition,toeic600,0
750,unless,〜ない限り,conjunction,conjunction,toeic600,0
