id,en,ja,pos,theme,level,is_frequent
557,constraint,制約,noun,abstract,toeic900,0
558,consul,領事,noun,abstract,toeic900,0
559,consulate,領事館,noun,abstract,toeic900,0
560,contempt,軽蔑,noun,abstract,toeic900,0
561,contention,争点,noun,abstract,toeic900,0
562,contingency,不測の事態,noun,abstract,toeic900,0
563,contributor,一因,noun,abstract,toeic900,0
564,cornerstone,土台,noun,abstract,toeic900,0
565,courier,宅配業者,noun,abstract,toeic900,0
566,courthouse,裁判所,noun,abstract,toeic900,0
567,courtyard,中庭,noun,abstract,toeic900,0
568,cover letter,カバーレター,noun,abstract,toeic900,0
569,crate,木箱,noun,abstract,toeic900,0
570,crease,しわ,noun,abstract,toeic900,0
571,credential,資格,noun,abstract,toeic900,0
572,criterion,基準,noun,abstract,toeic900,0
573,critique,批評,noun,abstract,toeic900,0
574,cubicle,仕切りで区切られた執務スペース,noun,abstract,toeic900,0
575,curator,学芸員,noun,abstract,toeic900,0
576,custodian,管理人,noun,abstract,toeic900,0
577,custody,親権,noun,abstract,toeic900,0
578,dampness,湿気,noun,abstract,toeic900,0
579,dawn,夜明け,noun,abstract,toeic900,0
580,deadlock,行き詰まり,noun,abstract,toeic900,0
581,dean,学部長,noun,abstract,toeic900,0
582,debris,残骸,noun,abstract,toeic900,0
583,debut,デビュー,noun,abstract,toeic900,0
584,deceit,欺瞞,noun,abstract,toeic900,0
585,decor,内装,noun,abstract,toeic900,0
586,deduction,差し引き,noun,abstract,toeic900,0
587,defect,欠陥,noun,abstract,toeic900,0
588,defendant,被告人,noun,abstract,toeic900,0
589,defiance,反抗,noun,abstract,toeic900,0
590,deficiency,不足,noun,abstract,toeic900,0
591,delegation,代表団,noun,abstract,toeic900,0
592,deliberation,審議,noun,abstract,toeic900,0
593,delinquency,滞納,noun,abstract,toeic900,0
594,demeanor,態度,noun,abstract,toeic900,0
595,demographics,人口統計,noun,abstract,toeic900,0
596,depiction,描写,noun,abstract,toeic900,0
597,depletion,枯渇,noun,abstract,toeic900,0
598,depot,配送センター,noun,abstract,toeic900,0
599,depreciation,下落,noun,abstract,toeic900,0
600,deputy,代理人,noun,abstract,toeic900,0
601,descendent,子孫,noun,abstract,toeic900,0
602,detergent,洗剤,noun,abstract,toeic900,0
603,diabetes,糖尿病,noun,abstract,toeic900,0
604,diameter,直径,noun,abstract,toeic900,0
605,digestion,消化,noun,abstract,toeic900,0
606,digit,桁,noun,abstract,toeic900,0
607,dignitary,高官,noun,abstract,toeic900,0
608,dimension,側面,noun,abstract,toeic900,0
609,disclaimer,免責事項,noun,abstract,toeic900,0
610,disclosure,開示,noun,abstract,toeic900,0
611,discomfort,不快感,noun,abstract,toeic900,0
612,discrepancy,食い違い,noun,abstract,toeic900,0
613,discretion,自由裁量,noun,abstract,toeic900,0
614,disparity,格差,noun,abstract,toeic900,0
615,dispatcher,配車係,noun,abstract,toeic900,0
616,disruption,混乱,noun,abstract,toeic900,0
617,distortion,ゆがみ,noun,abstract,toeic900,0
618,distraction,気を散らすもの,noun,abstract,toeic900,0
619,distributor,販売代理店,noun,abstract,toeic900,1
620,disturbance,混乱,noun,abstract,toeic900,0
621,diversion,流用,noun,abstract,toeic900,0
622,dividend,配当,noun,abstract,toeic900,1
623,divider,間仕切り,noun,abstract,toeic900,0
624,domain,領域,noun,abstract,toeic900,0
625,downside,欠点,noun,abstract,toeic900,0
626,drapery,カーテン,noun,abstract,toeic900,0
627,drawback,欠点,noun,abstract,toeic900,0
628,drowsiness,眠気,noun,abstract,toeic900,0
629,duplex,二世帯住宅,noun,abstract,toeic900,0
630,duplication,複製,noun,abstract,toeic900,0
631,durability,耐久性,noun,abstract,toeic900,0
632,duration,継続期間,noun,abstract,toeic900,0
633,dweller,住人,noun,abstract,toeic900,0
634,dwelling,住居,noun,abstract,toeic900,0
635,eatery,食堂,noun,abstract,toeic900,0
636,eclipse,日食,noun,abstract,toeic900,0
637,efficacy,有効性,noun,abstract,toeic900,0
638,electrician,電気技師,noun,abstract,toeic900,1
639,embargo,禁輸,noun,abstract,toeic900,0
640,embarkation,搭乗,noun,abstract,toeic900,0
641,eminence,高名,noun,abstract,toeic900,0
642,enactment,制定,noun,abstract,toeic900,0
643,encryption,暗号化,noun,abstract,toeic900,0
644,encyclopedia,百科事典,noun,abstract,toeic900,0
645,endorsement,裏書き,noun,abstract,toeic900,0
646,enforcement,施行,noun,abstract,toeic900,0
647,entity,事業体,noun,abstract,toeic900,0
648,entrepreneur,起業家,noun,abstract,toeic900,0
649,epitome,縮図,noun,abstract,toeic900,0
650,ergonomics,人間工学,noun,abstract,toeic900,0
651,errand,用事,noun,abstract,toeic900,0
652,excellence,優秀さ,noun,abstract,toeic900,0
653,excerpt,抜粋,noun,abstract,toeic900,0
654,exertion,努力,noun,abstract,toeic900,0
655,expanse,広がり,noun,abstract,toeic900,0
656,expedition,探検,noun,abstract,toeic900,0
657,expiration,有効期限,noun,abstract,toeic900,0
658,exploitation,開発,noun,abstract,toeic900,0
659,extinction,絶滅,noun,abstract,toeic900,0
660,facade,正面,noun,abstract,toeic900,0
661,facet,側面,noun,abstract,toeic900,0
662,faucet,蛇口,noun,abstract,toeic900,0
663,feast,祝宴,noun,abstract,toeic900,0
664,feat,偉業,noun,abstract,toeic900,0
665,feeder,供給装置,noun,abstract,toeic900,0
666,fender,フェンダー,noun,abstract,toeic900,0
667,fertilizer,肥料,noun,abstract,toeic900,0
668,fiscal year,会計年度,noun,abstract,toeic900,0
669,fixture,備品,noun,abstract,toeic900,0
670,flagship,主力製品,noun,abstract,toeic900,0
671,flair,才能,noun,abstract,toeic900,0
672,flattery,お世辞,noun,abstract,toeic900,0
673,flaw,欠陥,noun,abstract,toeic900,0
674,fleet,車両群,noun,abstract,toeic900,0
675,fluctuation,変動,noun,abstract,toeic900,0
676,fluency,流暢さ,noun,abstract,toeic900,0
677,footage,映像,noun,abstract,toeic900,0
678,foray,進出,noun,abstract,toeic900,0
679,foreman,現場監督,noun,abstract,toeic900,0
680,forwarding,転送,noun,abstract,toeic900,0
681,fragility,脆弱性,noun,abstract,toeic900,0
682,fraud,詐欺,noun,abstract,toeic900,0
683,freelancer,フリーランサー,noun,abstract,toeic900,0
684,frenzy,熱狂,noun,abstract,toeic900,0
685,friction,摩擦,noun,abstract,toeic900,0
686,fume,有害な蒸気,noun,abstract,toeic900,0
687,fundraiser,資金調達者,noun,abstract,toeic900,0
688,furnace,加熱炉,noun,abstract,toeic900,0
689,fury,激怒,noun,abstract,toeic900,0
690,fuss,大騒ぎ,noun,abstract,toeic900,0
691,gadget,小型機器,noun,abstract,toeic900,0
692,gala,祝賀会,noun,abstract,toeic900,0
693,garment,衣服,noun,abstract,toeic900,0
694,gateway,入口,noun,abstract,toeic900,0
695,get-together,集まり,noun,abstract,toeic900,0
696,giveaway,無料サンプル,noun,abstract,toeic900,0
697,gloom,憂鬱,noun,abstract,toeic900,0
698,grandeur,壮麗さ,noun,abstract,toeic900,0
699,gratuity,チップ,noun,abstract,toeic900,1
700,grievance,苦情,noun,abstract,toeic900,0
701,guild,同業組合,noun,abstract,toeic900,0
702,gymnasium,体育館,noun,abstract,toeic900,0
703,hand truck,台車,noun,abstract,toeic900,0
704,heredity,遺伝,noun,abstract,toeic900,0
705,hesitation,ためらい,noun,abstract,toeic900,0
706,hindrance,邪魔,noun,abstract,toeic900,0
707,horticulture,園芸,noun,abstract,toeic900,0
708,housekeeping,家事,noun,abstract,toeic900,0
709,hub,中心,noun,abstract,toeic900,0
710,hygiene,衛生,noun,abstract,toeic900,0
711,hypnosis,催眠術,noun,abstract,toeic900,0
712,hypothesis,仮説,noun,abstract,toeic900,0
713,immunity,免疫,noun,abstract,toeic900,0
714,impasse,行き詰まり,noun,abstract,toeic900,0
715,imperfection,欠点,noun,abstract,toeic900,0
716,imposition,課税,noun,abstract,toeic900,0
717,inauguration,就任式,noun,abstract,toeic900,0
718,inception,発足,noun,abstract,toeic900,0
719,incidence,発生率,noun,abstract,toeic900,0
720,inclination,好み,noun,abstract,toeic900,0
721,inducement,インセンティブ,noun,abstract,toeic900,0
722,infancy,初期段階,noun,abstract,toeic900,0
723,influx,流入,noun,abstract,toeic900,0
724,infringement,侵害,noun,abstract,toeic900,1
725,infusion,注入,noun,abstract,toeic900,0
726,injection,注射,noun,abstract,toeic900,0
727,instinct,直感,noun,abstract,toeic900,0
728,insulation,断熱,noun,abstract,toeic900,0
729,insurer,保険会社,noun,abstract,toeic900,0
730,intake,摂取量,noun,abstract,toeic900,0
731,integrant,構成要素,noun,abstract,toeic900,0
732,integration,統合,noun,abstract,toeic900,0
733,integrity,誠実さ,noun,abstract,toeic900,0
734,intensity,激しさ,noun,abstract,toeic900,0
735,internship,インターンシップ,noun,abstract,toeic900,0
736,intervention,介入,noun,abstract,toeic900,0
737,intimacy,親密な関係,noun,abstract,toeic900,0
738,intuition,直感,noun,abstract,toeic900,0
739,irrigation,灌漑,noun,abstract,toeic900,0
740,janitor,用務員,noun,abstract,toeic900,0
741,jargon,専門用語,noun,abstract,toeic900,0
742,jeopardy,危険,noun,abstract,toeic900,0
743,jurisdiction,管轄区域,noun,abstract,toeic900,0
744,kerosene,灯油,noun,abstract,toeic900,0
745,keynote,基調講演,noun,abstract,toeic900,0
746,kiosk,売店,noun,abstract,toeic900,0
747,lamppost,街灯,noun,abstract,toeic900,0
748,lapse,判断ミス,noun,abstract,toeic900,0
749,laptop,ノートパソコン,noun,abstract,toeic900,0
750,layaway,取り置き,noun,abstract,toeic900,0
751,layperson,素人,noun,abstract,toeic900,0
752,leakage,漏れ,noun,abstract,toeic900,0
753,ledger,台帳,noun,abstract,toeic900,0
754,legroom,足を伸ばせる空間,noun,abstract,toeic900,0
755,liability,法的責任,noun,abstract,toeic900,1
756,liaison,連絡係,noun,abstract,toeic900,0
757,liberation,解放,noun,abstract,toeic900,0
758,librarian,図書館員,noun,abstract,toeic900,1
759,lifting,持ち上げること,noun,abstract,toeic900,0
760,lighthouse,灯台,noun,abstract,toeic900,0
761,liquidation,清算,noun,abstract,toeic900,0
762,liquidity,流動性,noun,abstract,toeic900,0
763,litigation,訴訟,noun,abstract,toeic900,0
764,logistics,物流,noun,abstract,toeic900,0
765,longevity,寿命,noun,abstract,toeic900,0
766,lump-sum,一時金,noun,abstract,toeic900,0
767,malfunction,故障,noun,abstract,toeic900,0
768,malpractice,医療過誤,noun,abstract,toeic900,0
769,meadow,牧草地,noun,abstract,toeic900,0
770,mediation,調停,noun,abstract,toeic900,0
771,medium,手段,noun,abstract,toeic900,0
772,memoir,回顧録,noun,abstract,toeic900,0
773,menace,脅威,noun,abstract,toeic900,0
774,mentor,助言者,noun,abstract,toeic900,0
775,metaphor,隠喩,noun,abstract,toeic900,0
776,milestone,節目,noun,abstract,toeic900,0
777,mill,工場,noun,abstract,toeic900,0
778,modification,修正,noun,abstract,toeic900,0
779,moisture,水分,noun,abstract,toeic900,0
780,molecule,分子,noun,abstract,toeic900,0
781,momentum,勢い,noun,abstract,toeic900,0
782,mourning,喪,noun,abstract,toeic900,0
783,mural,壁画,noun,abstract,toeic900,0
784,myriad,無数,noun,abstract,toeic900,0
785,namesake,同名の人,noun,abstract,toeic900,0
786,narrative,物語,noun,abstract,toeic900,0
787,networking,人脈づくり,noun,abstract,toeic900,0
788,niche,ニッチ市場,noun,abstract,toeic900,0
789,norm,標準,noun,abstract,toeic900,0
790,novice,初心者,noun,abstract,toeic900,0
791,nuisance,迷惑,noun,abstract,toeic900,0
792,nutrient,栄養分,noun,abstract,toeic900,0
793,observance,遵守,noun,abstract,toeic900,0
794,observatory,天文台,noun,abstract,toeic900,0
795,odds,見込み,noun,abstract,toeic900,0
796,odometer,走行距離計,noun,abstract,toeic900,0
797,onset,到来,noun,abstract,toeic900,0
798,orchard,果樹園,noun,abstract,toeic900,0
799,ordinance,条例,noun,abstract,toeic900,0
800,outage,停電,noun,abstract,toeic900,0
801,outing,小旅行,noun,abstract,toeic900,0
802,outlay,支出,noun,abstract,toeic900,0
803,outreach,支援活動,noun,abstract,toeic900,0
804,outsourcing,外注,noun,abstract,toeic900,0
805,overhead,間接費,noun,abstract,toeic900,0
806,overpass,陸橋,noun,abstract,toeic900,0
807,oversight,見落とし,noun,abstract,toeic900,0
808,ownership,所有権,noun,abstract,toeic900,0
809,pact,協定,noun,abstract,toeic900,0
810,paralegal,弁護士補助員,noun,abstract,toeic900,0
811,paralysis,麻痺,noun,abstract,toeic900,0
812,partition,仕切り,noun,abstract,toeic900,0
813,pasture,牧草地,noun,abstract,toeic900,0
814,pathway,経路,noun,abstract,toeic900,0
815,pediatrician,小児科医,noun,abstract,toeic900,0
816,pedometer,万歩計,noun,abstract,toeic900,0
817,penetration,浸透,noun,abstract,toeic900,0
818,perception,認識,noun,abstract,toeic900,0
819,perk,特典,noun,abstract,toeic900,0
820,persistence,粘り強さ,noun,abstract,toeic900,0
821,personal effects,身の回り品,noun,abstract,toeic900,0
822,perspiration,汗,noun,abstract,toeic900,0
823,pessimism,悲観主義,noun,abstract,toeic900,0
824,pesticide,農薬,noun,abstract,toeic900,0
825,petition,請願書,noun,abstract,toeic900,0
826,philanthropy,慈善活動,noun,abstract,toeic900,0
827,pickup,集荷,noun,abstract,toeic900,0
828,pier,桟橋,noun,abstract,toeic900,0
829,piracy,著作権侵害,noun,abstract,toeic900,0
830,placement,職業紹介,noun,abstract,toeic900,0
831,plaintiff,原告,noun,abstract,toeic900,0
832,plaque,表彰楯,noun,abstract,toeic900,0
833,plateau,横ばい状態,noun,abstract,toeic900,0
834,playwright,劇作家,noun,abstract,toeic900,0
835,plaza,広場,noun,abstract,toeic900,1
836,plea,嘆願,noun,abstract,toeic900,0
837,plight,苦境,noun,abstract,toeic900,0
838,pointer,助言,noun,abstract,toeic900,0
839,poultry,家禽,noun,abstract,toeic900,0
840,practitioner,実務家,noun,abstract,toeic900,0
841,precedent,前例,noun,abstract,toeic900,0
842,predicament,苦境,noun,abstract,toeic900,0
843,premiere,初日,noun,abstract,toeic900,0
844,premise,前提,noun,abstract,toeic900,0
845,prerequisite,必要条件,noun,abstract,toeic900,0
846,probation,試用期間,noun,abstract,toeic900,0
847,proclamation,宣言,noun,abstract,toeic900,0
848,procurement,調達,noun,abstract,toeic900,0
849,proficiency,習熟度,noun,abstract,toeic900,0
850,proofreading,校正,noun,abstract,toeic900,0
851,proponent,支持者,noun,abstract,toeic900,0
852,proprietor,経営者,noun,abstract,toeic900,0
853,prosecution,起訴,noun,abstract,toeic900,0
854,prospectus,目論見書,noun,abstract,toeic900,0
855,protagonist,主人公,noun,abstract,toeic900,0
856,protocol,手順,noun,abstract,toeic900,0
857,province,州,noun,abstract,toeic900,1
858,provision,供給,noun,abstract,toeic900,0
859,proximity,近さ,noun,abstract,toeic900,1
860,publicity,注目,noun,abstract,toeic900,0
861,pundit,評論家,noun,abstract,toeic900,0
862,purveyor,供給業者,noun,abstract,toeic900,0
863,quarantine,隔離,noun,abstract,toeic900,0
864,radius,半径,noun,abstract,toeic900,0
865,raffle,くじ,noun,abstract,toeic900,0
866,raft,いかだ,noun,abstract,toeic900,0
867,raid,急襲,noun,abstract,toeic900,0
868,rainforest,熱帯雨林,noun,abstract,toeic900,0
869,rapport,信頼関係,noun,abstract,toeic900,0
870,rationale,論理的根拠,noun,abstract,toeic900,0
871,readership,読者数,noun,abstract,toeic900,0
872,realtor,不動産業者,noun,abstract,toeic900,0
873,rebate,キャッシュバック,noun,abstract,toeic900,0
874,recession,景気後退,noun,abstract,toeic900,0
875,redundancy,余剰人員,noun,abstract,toeic900,0
876,regime,政権,noun,abstract,toeic900,0
877,reliability,信頼性,noun,abstract,toeic900,0
878,reliance,依存,noun,abstract,toeic900,0
879,remuneration,報酬,noun,abstract,toeic900,0
880,repertoire,レパートリー,noun,abstract,toeic900,0
881,replica,模造品,noun,abstract,toeic900,0
882,requisition,購買申請書,noun,abstract,toeic900,0
883,reservoir,貯水池,noun,abstract,toeic900,0
884,respondent,回答者,noun,abstract,toeic900,0
885,restraint,自制心,noun,abstract,toeic900,0
886,resumption,再開,noun,abstract,toeic900,0
887,resurgence,復活,noun,abstract,toeic900,0
888,retention,保持,noun,abstract,toeic900,0
889,retractor,リトラクター,noun,abstract,toeic900,0
890,retreat,社内合宿,noun,abstract,toeic900,0
891,retrieval,検索,noun,abstract,toeic900,0
892,revelation,新事実の発覚,noun,abstract,toeic900,0
893,rider,但し書き,noun,abstract,toeic900,0
894,ripple,さざ波,noun,abstract,toeic900,0
895,ritual,儀式,noun,abstract,toeic900,0
896,roster,名簿,noun,abstract,toeic900,0
897,rubble,瓦礫,noun,abstract,toeic900,0
898,rundown,要点,noun,abstract,toeic900,0
899,sanction,認可,noun,abstract,toeic900,0
900,sanitation,衛生,noun,abstract,toeic900,0
901,saturation,飽和,noun,abstract,toeic900,0
902,scores,得点,noun,abstract,toeic900,0
903,screening,選考,noun,abstract,toeic900,0
904,scrutiny,精査,noun,abstract,toeic900,0
905,segment,部分,noun,abstract,toeic900,0
906,sequel,続編,noun,abstract,toeic900,0
907,setback,妨げ,noun,abstract,toeic900,0
908,severance,退職手当,noun,abstract,toeic900,0
909,sewage,汚水,noun,abstract,toeic900,0
910,sewer,下水道,noun,abstract,toeic900,0
911,sewing,縫い物,noun,abstract,toeic900,0
912,shrinkage,在庫減少,noun,abstract,toeic900,0
913,skylight,天窓,noun,abstract,toeic900,0
914,sojourn,滞在,noun,abstract,toeic900,0
915,souvenir,記念品,noun,abstract,toeic900,0
916,specimen,標本,noun,abstract,toeic900,0
917,speculation,推測,noun,abstract,toeic900,0
918,speculator,投機家,noun,abstract,toeic900,0
919,spillover,波及効果,noun,abstract,toeic900,0
920,spoilage,腐敗,noun,abstract,toeic900,0
921,spokesperson,広報担当者,noun,abstract,toeic900,0
922,staircase,階段,noun,abstract,toeic900,0
923,stake,賭け,noun,abstract,toeic900,0
924,standstill,停止,noun,abstract,toeic900,0
925,start-up,スタートアップ企業,noun,abstract,toeic900,0
926,steering,舵取り,noun,abstract,toeic900,0
927,stipend,手当,noun,abstract,toeic900,0
928,stool,腰掛け,noun,abstract,toeic900,1
929,stopover,短期滞在,noun,abstract,toeic900,0
930,studio,ワンルームマンション,noun,abstract,toeic900,0
931,subscriber,定期購読者,noun,abstract,toeic900,0
932,subsidence,地盤沈下,noun,abstract,toeic900,0
933,subtitle,字幕,noun,abstract,toeic900,0
934,subtraction,差し引き,noun,abstract,toeic900,0
935,suburb,郊外,noun,abstract,toeic900,0
936,sunscreen,日焼け止め,noun,abstract,toeic900,0
937,surcharge,追加手数料,noun,abstract,toeic900,0
938,surveillance,監視,noun,abstract,toeic900,0
939,sweepstakes,懸賞,noun,abstract,toeic900,0
940,tardiness,遅刻,noun,abstract,toeic900,0
941,temperament,性格,noun,abstract,toeic900,0
942,tenure,終身在職権,noun,abstract,toeic900,0
943,terrain,地形,noun,abstract,toeic900,0
944,testimonial,推薦状,noun,abstract,toeic900,0
945,testimony,証言,noun,abstract,toeic900,0
946,texture,質感,noun,abstract,toeic900,0
947,theatergoer,観劇客,noun,abstract,toeic900,0
948,threshold,出発点,noun,abstract,toeic900,0
949,tightening,強化,noun,abstract,toeic900,0
950,timber,木材,noun,abstract,toeic900,0
951,timepiece,時計,noun,abstract,toeic900,0
952,trait,特徴,noun,abstract,toeic900,0
953,transparency,透明性,noun,abstract,toeic900,0
954,treadmill,ルームランナー,noun,abstract,toeic900,0
955,tribute,賛辞,noun,abstract,toeic900,0
956,triumph,大勝利,noun,abstract,toeic900,0
957,troop,部隊,noun,abstract,toeic900,0
958,troupe,劇団,noun,abstract,toeic900,0
959,trustee,理事,noun,abstract,toeic900,0
960,tumor,腫瘍,noun,abstract,toeic900,0
961,turbulence,乱気流,noun,abstract,toeic900,0
962,turnaround,好転,noun,abstract,toeic900,0
963,turnout,出席者数,noun,abstract,toeic900,0
964,turnstile,回転式改札口,noun,abstract,toeic900,0
965,tutorial,チュートリアル,noun,abstract,toeic900,0
966,upheaval,激変,noun,abstract,toeic900,0
967,upholstery,椅子やソファの内張り,noun,abstract,toeic900,0
968,usage,使用,noun,abstract,toeic900,0
969,validation,検証,noun,abstract,toeic900,0
970,validity,有効性,noun,abstract,toeic900,0
971,vantage,見晴らしの良い地点,noun,abstract,toeic900,0
972,vault,金庫室,noun,abstract,toeic900,0
973,ventilation,換気,noun,abstract,toeic900,0
974,verdict,評決,noun,abstract,toeic900,0
975,verge,間際,noun,abstract,toeic900,0
976,verification,確認,noun,abstract,toeic900,0
977,viability,実現可能性,noun,abstract,toeic900,0
978,vicinity,近隣,noun,abstract,toeic900,0
979,vigor,活力,noun,abstract,toeic900,0
980,violator,違反者,noun,abstract,toeic900,0
981,voicemail,留守番電話,noun,abstract,toeic900,0
982,waiver,免除,noun,abstract,toeic900,0
983,welder,溶接工,noun,abstract,toeic900,0
984,welding,溶接,noun,abstract,toeic900,0
985,well-being,幸福,noun,abstract,toeic900,0
986,wheelbarrow,手押し車,noun,abstract,toeic900,0
987,wicket,改札口,noun,abstract,toeic900,0
988,widening,拡張,noun,abstract,toeic900,0
989,willingness,意欲,noun,abstract,toeic900,0
990,wrinkle,しわ,noun,abstract,toeic900,0
991,zeal,熱意,noun,abstract,toeic900,0
992,above all,何よりも,adverb,adverb,toeic900,0
993,abruptly,突然,adverb,adverb,toeic900,0
994,acoustically,音響的に,adverb,adverb,toeic900,0
995,adamantly,断固として,adverb,adverb,toeic900,0
996,adversely,不利に,adverb,adverb,toeic900,0
997,after all,結局,adverb,adverb,toeic900,0
998,all in all,全般的に見て,adverb,adverb,toeic900,0
999,all the way,はるばる,adverb,adverb,toeic900,0
1000,all told,合計で,adverb,adverb,toeic900,0
1001,allegedly,申し立てによると,adverb,adverb,toeic900,0
1002,arbitrarily,恣意的に,adverb,adverb,toeic900,0
1003,as a whole,全体として,adverb,adverb,toeic900,0
1004,assiduously,熱心に,adverb,adverb,toeic900,0
1005,at a stretch,連続して,adverb,adverb,toeic900,0
1006,at a time,一度に,adverb,adverb,toeic900,0
1007,at any rate,とにかく,adverb,adverb,toeic900,0
1008,at times,時々,adverb,adverb,toeic900,0
1009,before long,間もなく,adverb,adverb,toeic900,0
1010,by far,ずば抜けて,adverb,adverb,toeic900,0
1011,by no means,決して〜でない,adverb,adverb,toeic900,0
1012,cleverly,賢く,adverb,adverb,toeic900,0
1013,clockwise,時計回りに,adverb,adverb,toeic900,0
1014,concurrently,同時に,adverb,adverb,toeic900,0
1015,continuously,連続して,adverb,adverb,toeic900,0
1016,cordially,心から,adverb,adverb,toeic900,0
1017,decidedly,明らかに,adverb,adverb,toeic900,0
1018,demonstrably,明らかに,adverb,adverb,toeic900,0
1019,desperately,必死に,adverb,adverb,toeic900,0
1020,discreetly,慎重に,adverb,adverb,toeic900,0
1021,drastically,大幅に,adverb,adverb,toeic900,0
1022,effortlessly,楽々と,adverb,adverb,toeic900,0
1023,emphatically,断固として,adverb,adverb,toeic900,0
1024,exceedingly,非常に,adverb,adverb,toeic900,0
1025,explicitly,はっきりと,adverb,adverb,toeic900,0
1026,for free,無料で,adverb,adverb,toeic900,0
1027,for now,今のところ,adverb,adverb,toeic900,0
1028,from scratch,ゼロから,adverb,adverb,toeic900,0
1029,genetically,遺伝的に,adverb,adverb,toeic900,0
1030,gently,優しく,adverb,adverb,toeic900,0
1031,haphazardly,でたらめに,adverb,adverb,toeic900,0
1032,hardly ever,めったに〜しない,adverb,adverb,toeic900,0
1033,illegally,違法に,adverb,adverb,toeic900,0
1034,immensely,ものすごく,adverb,adverb,toeic900,0
1035,in bulk,大量に,adverb,adverb,toeic900,0
1036,in no time,すぐに,adverb,adverb,toeic900,0
1037,in order,順番に,adverb,adverb,toeic900,0
1038,in vain,無駄に,adverb,adverb,toeic900,0
1039,individually,個別に,adverb,adverb,toeic900,0
1040,knowingly,故意に,adverb,adverb,toeic900,0
1041,legibly,読みやすく,adverb,adverb,toeic900,0
1042,leisurely,のんびりと,adverb,adverb,toeic900,0
1043,marginally,わずかに,adverb,adverb,toeic900,0
1044,markedly,著しく,adverb,adverb,toeic900,0
1045,minutely,詳細に,adverb,adverb,toeic900,0
1046,moderately,ある程度,adverb,adverb,toeic900,0
1047,narrowly,かろうじて,adverb,adverb,toeic900,0
1048,neatly,きちんと,adverb,adverb,toeic900,0
1049,no doubt,恐らく,adverb,adverb,toeic900,0
1050,on end,続けて,adverb,adverb,toeic900,0
1051,outwardly,外見上は,adverb,adverb,toeic900,0
1052,periodically,定期的に,adverb,adverb,toeic900,0
1053,presumably,おそらく,adverb,adverb,toeic900,0
1054,profoundly,深く,adverb,adverb,toeic900,0
1055,readily,容易に,adverb,adverb,toeic900,0
1056,reportedly,伝えられるところでは,adverb,adverb,toeic900,0
1057,sparingly,控えめに,adverb,adverb,toeic900,0
1058,sparsely,まばらに,adverb,adverb,toeic900,0
1059,sporadically,ときおり,adverb,adverb,toeic900,0
1060,squarely,はっきりと,adverb,adverb,toeic900,0
1061,subsequently,その後,adverb,adverb,toeic900,0
1062,succinctly,簡潔に,adverb,adverb,toeic900,0
1063,sufficiently,十分に,adverb,adverb,toeic900,0
1064,thereby,それによって,adverb,adverb,toeic900,0
1065,unanimously,満場一致で,adverb,adverb,toeic900,0
1066,undoubtedly,確かに,adverb,adverb,toeic900,0
1067,vastly,非常に,adverb,adverb,toeic900,0
1068,wholly,全く,adverb,adverb,toeic900,0
1069,with care,注意して,adverb,adverb,toeic900,0
1070,with caution,慎重に,adverb,adverb,toeic900,0
1071,with ease,容易に,adverb,adverb,toeic900,0
1072,edgy,いらいらした,adjective,adj_emotion,toeic900,0
1073,passionate,熱心な,adjective,adj_emotion,toeic900,0
1074,weary,疲れ切った,adjective,adj_emotion,toeic900,0
1075,abridged,要約された,adjective,adj_quality,toeic900,0
1076,absurd,ばかばかしい,adjective,adj_quality,toeic900,0
1077,acclaimed,高く評価された,adjective,adj_quality,toeic900,0
1078,accredited,認定を受けた,adjective,adj_quality,toeic900,0
1079,adamant,断固とした,adjective,adj_quality,toeic900,0
1080,adept,熟練した,adjective,adj_quality,toeic900,0
1081,adjoining,隣接した,adjective,adj_quality,toeic900,0
1082,adverse,不利な,adjective,adj_quality,toeic900,0
1083,advisable,望ましい,adjective,adj_quality,toeic900,0
1084,affectionate,愛情のこもった,adjective,adj_quality,toeic900,0
1085,affiliated,所属している,adjective,adj_quality,toeic900,0
1086,affluent,富裕な,adjective,adj_quality,toeic900,0
1087,aging,老朽化した,adjective,adj_quality,toeic900,0
1088,ailing,不振の,adjective,adj_quality,toeic900,0
1089,ambiguous,あいまいな,adjective,adj_quality,toeic900,0
1090,amenable,協力的な,adjective,adj_quality,toeic900,0
1091,amicable,友好的な,adjective,adj_quality,toeic900,0
1092,ample,十分な,adjective,adj_quality,toeic900,0
1093,annoying,迷惑な,adjective,adj_quality,toeic900,0
1094,apprehensive,心配している,adjective,adj_quality,toeic900,0
1095,approachable,親しみやすい,adjective,adj_quality,toeic900,0
1096,arbitrary,恣意的な,adjective,adj_quality,toeic900,0
1097,arcane,難解な,adjective,adj_quality,toeic900,0
1098,ardent,熱心な,adjective,adj_quality,toeic900,0
1099,arrogant,横柄な,adjective,adj_quality,toeic900,0
1100,aspiring,野心のある,adjective,adj_quality,toeic900,0
1101,assiduous,勤勉な,adjective,adj_quality,toeic900,0
1102,astronomical,桁外れに大きな,adjective,adj_quality,toeic900,0
1103,at fault,責任がある,adjective,adj_quality,toeic900,0
1104,at risk,危険にさらされて,adjective,adj_quality,toeic900,0
1105,attributable,(〜に)起因する,adjective,adj_quality,toeic900,0
1106,austere,簡素な,adjective,adj_quality,toeic900,0
1107,authentic,本物の,adjective,adj_quality,toeic900,0
